epoch,train_epoch_loss,train_epoch_metrics_f1,train_epoch_metrics_roc,val_epoch_loss,val_epoch_metrics_f1,val_epoch_metrics_roc
34,0.6341022260315802,0.6663484889001243,0.9847393349153817,0.6341391447289236,0.5787462618875189,0.974976219522296
35,0.6340326788867342,0.6618715233935112,0.9780855342752409,0.6351951579081601,0.7353974438718816,0.9913790826404497
36,0.6340105453955716,0.6761800827436649,0.9824663122162438,0.6341729062641489,0.655276752442303,0.9901709004649085
37,0.6339917384173678,0.6815245335979052,0.980339512531709,0.6344169698141772,0.5699762518386765,0.9764983906031458
38,0.6340455764412195,0.6777931154183233,0.9823977490784881,0.6342875089111,0.6800380682451422,0.9895295865838364
39,0.6339017772383388,0.7083394739247254,0.9848925997094352,0.6343888848506171,0.6874007970778409,0.9868119339546411
40,0.6339787257214388,0.69520094728162,0.9841750569388569,0.6345070730252512,0.7103152820313485,0.9886882807442289
41,0.6340188366071932,0.6750251240713926,0.9788232660691945,0.6341390265473004,0.608958169212449,0.9852556682869424
42,0.6339542452545687,0.6872067714807274,0.9850492129852355,0.6348058089356998,0.7198864795155295,0.9920514138504327
43,0.6339829919923996,0.6769816248432355,0.9833063918448733,0.6346475754318566,0.717948028739003,0.9899942624169961
44,0.6338511046835746,0.7117162789248153,0.9855772745472619,0.6344475805245596,0.6695294684316664,0.9883555244786032
45,0.633900662819887,0.7076750412565732,0.9852478391854483,0.6342460202245876,0.6845054847584345,0.9903969163484823
46,0.6340410622029469,0.6854688818795789,0.9818587985622713,0.6344807632267475,0.6809947470440917,0.9901878837957053
47,0.6339297844418164,0.7038994698190643,0.9861987318629597,0.6344317578036209,0.6586274595996574,0.9897418130128911
48,0.6338736916753067,0.7071588174534359,0.9844518936966885,0.6348770382846224,0.7117444312044798,0.9907063486912823
49,0.6338384763776571,0.7050783265624715,0.9820929341165004,0.6340858365955024,0.6044634444612089,0.9819767906817773
50,0.6340119155316517,0.6838835201048855,0.9827445533850607,0.6344836314433607,0.720388325975083,0.9907952383912072
51,0.6337461309271982,0.7233592695882262,0.986385670339798,0.6349375534417301,0.7250745329802197,0.9932319414851458
52,0.6338221706535624,0.7131424286292887,0.9874334353461308,0.6349516783295006,0.7190297417502617,0.9918662423769082
53,0.6337841068362368,0.7242646474584474,0.9887660531408591,0.6343022861100477,0.6602303161049994,0.9863206653702415
54,0.6336946639007536,0.7373605862909939,0.989485824529969,0.635097017319038,0.7216735125420844,0.9899291665093624
55,0.6337835362245297,0.7099292278905228,0.9869124841380348,0.6349741061185968,0.7019194682914578,0.9894943077583513
56,0.6338397951732422,0.7075198179646934,0.985704409258631,0.6342292250744228,0.6841835535463953,0.9924026873984853
57,0.6337401398040098,0.7253948785874741,0.9889393204987311,0.6346833383471802,0.7251314677723587,0.9923259756411715
58,0.6337513052269645,0.7179482665852313,0.9877386699458368,0.6348455007477053,0.7033671075222305,0.9919463195326906
59,0.6336409361797503,0.7397252120720872,0.9867753059918456,0.6351056355854561,0.7227807278960265,0.9918851903402508
60,0.6337230211530609,0.731231991204743,0.9904932712062794,0.6348084545341032,0.6260609219150471,0.991426524844078
61,0.6337098637274627,0.735629712533459,0.9902753260030295,0.6348232944206945,0.6898907288568513,0.9918184786383024
62,0.6337973057966808,0.7058981406654237,0.9890498330514155,0.6351121098830782,0.7417088169882362,0.9935157748558806
63,0.6336188407978792,0.7338400983205701,0.9890883279703592,0.6348540123937458,0.7155064797585713,0.9923406650635489
0,0.684909288139864,0.022349050754317035,0.9608857505355659,0.6382719221813925,0.0,0.981982190975627
0,0.6375251074118176,0.025234994502712892,0.9781122779090875,0.6369503944598395,0.019161983257435414,0.9689025891213727
1,0.6363245042833103,0.1701676983795277,0.9768198531992686,0.6355019762855152,0.12316418692224308,0.9799671074106214
2,0.6357756090061418,0.2836010886988539,0.9739484316137034,0.6353303372603039,0.4214320214694609,0.9838230250127951
3,0.6356920871412617,0.3148748503056048,0.9630306307537494,0.6347838744264225,0.42342399771620476,0.9890096062824947
4,0.6354978460518793,0.39593572393612186,0.9611445361860637,0.6345084500980789,0.5072216220481729,0.9870612633666246
5,0.6351197910891182,0.5027509740169451,0.9779276922034713,0.6345392523397659,0.5959447828037793,0.9864607219221244
6,0.6351374911422702,0.48824786067733966,0.9707207909405549,0.6346332003073446,0.5895598466974694,0.9855350292860102
7,0.6349995479672804,0.5279537871094605,0.9700151111663107,0.6345521480101963,0.4944535843710663,0.9775054207346915
8,0.6349039903317375,0.5329542557420973,0.9683543467860442,0.63434161913806,0.5803214896730885,0.9841541652339186
9,0.6348871405011621,0.5414350646489424,0.9744301355663233,0.6344286024827381,0.5950459943575281,0.9876003041723365
10,0.6346572685515743,0.5774245409048938,0.9754629639962704,0.634220536926697,0.6657869450780837,0.9872891191489426
11,0.6347164337405529,0.5821108561332886,0.9784009905879401,0.6344721465018289,0.5924235321955187,0.9804677315632124
12,0.6347290696255092,0.5681377891835778,0.9740166821890247,0.6341898790721235,0.586689705800749,0.9836316648472124
13,0.6346300030234217,0.5785088464015586,0.9711844421544074,0.634144629255451,0.5549855259166251,0.9749852228961151
14,0.6346414710084597,0.5736991220523266,0.9622136326242469,0.6341251245346563,0.6148592152829511,0.9818814781593146
15,0.6347102293337898,0.5641546813578288,0.9730296349749604,0.6343269709112316,0.46315712269872267,0.9671709791889976
16,0.6345335851883751,0.590352794424707,0.9781250619906059,0.634276224621411,0.6835028085931011,0.9869188855508199
17,0.6345436192792038,0.6093443857200234,0.9778683804714782,0.6344326702428276,0.6202812330647897,0.9835449102993621
18,0.634424898687793,0.6288213159889491,0.9775572563855488,0.634075316118783,0.6023855508043099,0.981482683536205
19,0.6343459269866861,0.627529948987923,0.9777637789290996,0.6342113552422359,0.5477226597491583,0.9724177989838746
20,0.6342834580646849,0.6435347990718141,0.9766789227207459,0.6341689078715341,0.6499531141083096,0.9810209047079586
21,0.6345959194860924,0.5472385096335242,0.9609957999486871,0.6342456348497292,0.6575198697576083,0.9875358157302638
22,0.6345342345021922,0.6140683474346537,0.9782686346266091,0.634444615578857,0.6919086337615495,0.9852349124087106
23,0.6342813317374937,0.6479994816440557,0.9791055797651401,0.6339624986566347,0.6459389969673781,0.9874708478761534
24,0.6344254032291216,0.6197325682025532,0.9772973808983252,0.6347821210992748,0.688935819956982,0.9902863776175654
25,0.6342520596480917,0.6388853326472204,0.979402504584817,0.6340356410063547,0.656917739765027,0.9861587195694456
26,0.6342388317417139,0.644295471133826,0.978777493432191,0.6339813008390623,0.6448993003182888,0.9805936230273492
27,0.634221056583284,0.6528911682402806,0.9748035097972391,0.6343706350388199,0.6939008355686048,0.9880790700939438
28,0.6343019656922625,0.6358766083530509,0.9757012458786631,0.6344199799771967,0.6875697503596402,0.9885251931830354
29,0.6341812627325798,0.6539847965602148,0.9798806323734989,0.6346441847753936,0.6574997591807408,0.989535143321868
30,0.6341835132361143,0.662285366212661,0.981748530801672,0.6343256025735674,0.7051632853643642,0.9875832430859449
31,0.6340974559900404,0.6692541813087082,0.979079255883652,0.6342968080064346,0.6696797036279472,0.9829543473950688
32,0.6340611845511814,0.6799688443237936,0.9835631158619023,0.6348265071624312,0.6919494476385466,0.9853775773616459
33,0.6339622412690487,0.696814442858765,0.9817059231153377,0.6343121508072163,0.659193047898482,0.981541636788884
34,0.634069012328126,0.6550429069607111,0.9760466299910168,0.6342121258634945,0.6828368545659105,0.9835526926485177
35,0.6339504749610506,0.695503809564208,0.9804655778435274,0.6343212134108461,0.6821022858994928,0.9852004788944534
36,0.6339672587640669,0.6942207159312778,0.982082169476678,0.6342316128570458,0.6676157938898322,0.9753284731028136
37,0.6342992847678305,0.6342053540940963,0.9748388528222321,0.6341297139638457,0.6667443661959432,0.9841329331941013
38,0.6339748218741225,0.6897359986216188,0.9835557736677402,0.6343565842714803,0.6988385940829159,0.9889584680456439
39,0.6339562167038862,0.694151375463521,0.9840791901768565,0.6338811685042135,0.6500478139581534,0.9833119173910903
40,0.6342024664426672,0.6569438527683215,0.9799612437052869,0.6342620733996918,0.5057179994499006,0.9819382711686624
41,0.6341433755025782,0.6664788929337391,0.9822573258359968,0.6346809474815582,0.6310959672963082,0.9786449199224606
42,0.6339745780602953,0.6874747393509724,0.9822435612764167,0.6343248000946539,0.7034957971197606,0.9897018855077898
43,0.6338726238015739,0.7052114046480287,0.9833870189524785,0.6342261004550703,0.6907397667848338,0.9887039787588164
44,0.6338663701524679,0.7011531407173486,0.9848370159953043,0.6348627329129597,0.7298738360260557,0.9903992745667531
45,0.6338269076813227,0.7026026664221805,0.9810196155626006,0.6340208658627395,0.7071730399501016,0.9893858739381218
46,0.6338519204365111,0.705869988076925,0.9861839625609085,0.6342630968268576,0.6865888294030533,0.9886504666564744
47,0.6338575452394869,0.7086013522195227,0.9845438258041078,0.6347938282736416,0.7092008273469527,0.988417049404473
48,0.6338622173529932,0.7113130646793069,0.9861530732610324,0.634703878313303,0.5905146294959099,0.9829875642463576
49,0.6338934995148374,0.710891998461764,0.9856187382222562,0.6345390259962658,0.7077217575371592,0.9916364359309229
50,0.6340032367185614,0.6793804628146631,0.9792924475653848,0.6345888860523701,0.6635299303268234,0.9876924526622359
51,0.6338186615585596,0.7146680189061659,0.9876506623088722,0.6343986927692232,0.6863303417486828,0.9907593769056531
52,0.6338280790496147,0.713808648116158,0.9865991453723266,0.6347412567200332,0.7053671309636202,0.9923853933547051
53,0.6338056098541309,0.7064765127828041,0.9866629737354407,0.6347213585315079,0.6769569488535319,0.9912609782784771
54,0.6339707033301907,0.6824417872441709,0.9839061242015238,0.6339516098900088,0.6965545517937778,0.9927872810104513
55,0.633800170116726,0.7249621094072564,0.9897154529642936,0.6344276199053074,0.7208291871982354,0.9935173005038587
56,0.6339167381754551,0.7076744546368989,0.9889013582502402,0.6349679622156866,0.7326168068472159,0.9935189253679466
57,0.6337082388157818,0.7257336275956419,0.9870603263709671,0.6344711066320025,0.7161935581419632,0.9933144855708714
58,0.6337439446956262,0.7276637079212672,0.9894761654128501,0.6346510079657209,0.7058027614927356,0.9916661215292332
59,0.6336970225233456,0.7270522814704018,0.9898630984199367,0.6343938879154879,0.6847625650739114,0.9910822274209585
60,0.6336806853269709,0.720676474598552,0.9883703868071758,0.6345681011162955,0.6518845367844079,0.9905174873199749
61,0.6336661407659794,0.7318260121686077,0.9873103959957389,0.6345240771770477,0.6414830837045117,0.989104340821638
62,0.6337358882629324,0.7341586865629263,0.989908732837738,0.6347218635010308,0.6482661951464287,0.9909083200099589
63,0.6336686979850819,0.7319410763287617,0.9896458135947948,0.6347958168079113,0.7254727704348876,0.9932390181534316
64,0.633671417575458,0.7364673900736826,0.9889873343334756,0.6349734021671887,0.7255114649404509,0.9939014668539216
65,0.6336369385578852,0.7367160030229395,0.9892579401263888,0.6345908052191652,0.7103403328421016,0.9938830667800759
66,0.6336519681773651,0.7457436397107557,0.9914082524855116,0.6347626430978035,0.7220218490064961,0.9917190661854589
67,0.6337291989261391,0.7231465711522117,0.98945420106505,0.6350010466472856,0.743852407566099,0.9931501976181722
68,0.633622483318222,0.7279624200751079,0.9873057807339177,0.634348074552314,0.6895217896941432,0.9904839456931014
69,0.6335697175356848,0.7437989854570356,0.9895281111100893,0.635577597494783,0.7260660297367908,0.9906026147981425
70,0.6336159982729233,0.7450822853614097,0.9895521598769252,0.6350544332687197,0.7399099865140952,0.993852978114165
71,0.6336362785392109,0.7431553235299232,0.9912627518094308,0.6341995860225168,0.6796917497248347,0.9927959535343094
72,0.6335702973535691,0.7402501522621049,0.9908108658113778,0.6342263255139877,0.6260734061249154,0.9926934775249908
73,0.633573417819437,0.7490801760647359,0.9909601225794129,0.6346265037768873,0.7258313645212705,0.9939264196673757
74,0.6335751111993845,0.7486627555780322,0.9925221405301975,0.6347471076095926,0.727975730855671,0.9938022047188969
75,0.6335568880212719,0.7563356591641325,0.9922414088858956,0.6348785587168974,0.734696910275889,0.9947043769771231
76,0.6335435519958365,0.7515218179630917,0.9918090103616239,0.6350308041377314,0.7269846494775639,0.9933747566331989
77,0.6335330193155798,0.7516524097493201,0.9920582731171417,0.634211483186689,0.550143048607035,0.9930512475325386
78,0.6336292914361105,0.7475136516468812,0.9920975336379744,0.6344373985354242,0.7000747254789824,0.9941097481597698
79,0.6335260298145914,0.7529764998360748,0.9914745641174025,0.6346935041505715,0.7038083030519644,0.9942379520163562
80,0.6335386984564108,0.7523076128110803,0.9908206366512436,0.6344952799122909,0.6951418361937685,0.9944307485973728
81,0.6335614995881059,0.7503532025975184,0.9917778268988803,0.6346537071312296,0.7202036449224029,0.9943295305533828
82,0.6335488735087986,0.7647483135195894,0.9926804537555616,0.6350577878284043,0.7178076571460371,0.9943479398036051
83,0.6335251933798708,0.745174781706645,0.9917255781519907,0.6346528237235958,0.6981160835145603,0.9935820788640879
84,0.633498618100909,0.7589547668524766,0.9936393973140741,0.635272494420923,0.7389474418609798,0.993846828669194
85,0.6335826933640858,0.7483068994912577,0.9915700319832738,0.6344535909593105,0.7013862485021132,0.9947352806896288
86,0.6335481951205895,0.7559685644251495,0.9936495753905167,0.6350789323192219,0.7319213158602177,0.9949468049304239
87,0.6334748645794803,0.7658454625970207,0.9929469094999438,0.6349395419759997,0.7297541748901262,0.995089950521168
88,0.6335032738573935,0.7557654467703262,0.9920583900233606,0.6348863549787422,0.7369944101704531,0.9954885573916752
89,0.6335094708992147,0.7546751052170193,0.9915679538093747,0.6348305151894175,0.7385257649925747,0.995218637677327
90,0.6335581040930474,0.754037833471969,0.9926130149237367,0.6343379806855629,0.678020362781451,0.9938170974664449
91,0.6335262376600983,0.7524066238227547,0.9904924250523969,0.6350329935807606,0.7278926756755595,0.9939499282101661
92,0.6335362067082148,0.7590994510711514,0.9923587423314448,0.6345158833368071,0.6203408453156853,0.9939430341616429
93,0.6334862303973614,0.7606250177382118,0.9925549196435413,0.6346845757858507,0.706665329823996,0.9948831774613252
94,0.6334710487689095,0.7618692064692327,0.99264051717695,0.6351261745239126,0.7249383572472874,0.9952198854651839
95,0.6334350985185854,0.7751245857449319,0.9934597090416741,0.6346440655661041,0.7098421914387093,0.9956015461977181
