epoch,Train_loss,Validation_loss,Train_f1_score,Train_auroc,Validation_f1_score,Validation_auroc
1,0.004171235021203756,0.0025777423288673162,0.36138060200818456,0.9532368069107493,0.6530759984244061,0.9646078254110713
2,0.00565075920894742,0.003570463042706251,0.6495647059249567,0.9795049287042388,0.7023603136409137,0.9357139309693049
3,0.0010514809982851148,0.03126555308699608,0.7261922296885998,0.9803297166955608,0.6809374806896018,0.964711827385623
4,0.0032425723038613796,0.01654732972383499,0.7724926759853096,0.9830881921018382,0.7318637761789136,0.961155848209749
5,0.0028058569878339767,0.0008128042099997401,0.7816364476451835,0.986099661410268,0.7587995458974794,0.9711241144110626
6,0.0031071966513991356,0.0005414371844381094,0.8150260923595094,0.9891202728082733,0.7317111297611938,0.9678557204138337
7,0.0027256456669420004,0.0008523276774212718,0.8396823306668576,0.9935960540317741,0.7654928084622302,0.9741027555293521
8,0.0022386524360626936,0.0010049327975139022,0.8440617165250887,0.9880786600960548,0.7591847916902643,0.9714716040025958
9,0.0006199566414579749,0.00034391102963127196,0.8415646984788789,0.988826647176799,0.7702580524514285,0.9450342383316019
10,0.0017564648296684027,0.0019302164437249303,0.8585215689735958,0.9930711774701327,0.7555643647247258,0.9569256005826962
11,0.0021930402144789696,0.0033128901850432158,0.8651282337788693,0.9947010914090528,0.7600661040499854,0.9563509825220742
12,0.0013745040632784367,0.0009496341226622462,0.8567939843074038,0.991941644006218,0.7609897105972881,0.9360587136496477
13,0.0011697087902575731,0.004112558905035257,0.8586626888778844,0.993002775200768,0.769993536623464,0.9640884425469775
14,0.0035007381811738014,0.00025466090301051736,0.8666789409071189,0.9947427545850681,0.7659121432748254,0.9658573184134392
15,0.0023383931256830692,0.005001505836844444,0.7186099559844431,0.9788268119026887,0.6503008296096175,0.9549982519901715
16,0.002877396997064352,0.002372501650825143,0.6722799363267011,0.9766168274618813,0.3835054588799558,0.9294208023475441
17,0.00419538514688611,0.1137259230017662,0.73014191580382,0.9808306789104999,0.535353639552157,0.8983738116293918
18,0.004161976743489504,0.000561302644200623,0.7687116587140949,0.9832557999712196,0.7392891998362217,0.9641750641737814
19,0.001648851321078837,0.000576455844566226,0.7852052093665116,0.9856714280012076,0.7624715613554808,0.9343271818956658
20,0.004173538647592068,0.0019497470930218697,0.8302961438711384,0.9887294665485946,0.7706928900356441,0.969225508867467
21,0.0024983701296150684,0.005018104333430529,0.8397911934294651,0.9903979744088418,0.7300264365843553,0.9334277291782637
22,0.0003399474371690303,0.005225709173828363,0.8511450974080944,0.9906968013234939,0.731199009441261,0.9425833735684385
23,0.0007356868009082973,0.0034605381079018116,0.8554159993311442,0.9917775718162704,0.7548948498194948,0.9454215812835423
24,0.0011239786399528384,0.0022397504653781652,0.8542685904448494,0.9907381486883827,0.7491381850215556,0.9393644914816434
25,0.0005820164224132895,0.0005792649462819099,0.8642957198026316,0.9950972611231559,0.7668102580837377,0.9584897146193385
26,0.0013662520796060562,0.0005064655561000109,0.8645591155346062,0.9941535092057895,0.7699753319440833,0.9464985976462725
27,0.0030381393153220415,0.002839242108166218,0.8716365647316975,0.9955716007314488,0.7691434322212841,0.9491839793618729
28,0.0011960734846070409,0.0013296715915203094,0.8731856411423973,0.994296202850393,0.7623854090911198,0.941110948808575
29,0.001398365362547338,0.003979502245783806,0.8671595502290383,0.9929133615470722,0.772881105397238,0.9360942773280304
30,0.0011533465003594756,0.004525106865912676,0.8686871849284875,0.9964471990723427,0.7770400894632168,0.9540488070400266
31,0.0014198231510818005,0.01019787322729826,0.872599958013769,0.9961363787306184,0.767626875637432,0.9392435623931028
32,0.0018362101400271058,0.0016288756160065532,0.8705367715607986,0.99450725580538,0.7698999205267198,0.9469574796746837
33,0.001023738645017147,0.0035413310397416353,0.8764566160617632,0.9960129997148224,0.7841158130205333,0.9372743589491275
34,0.0003887444327119738,0.018381403759121895,0.8648395099642617,0.9957307148066034,0.7626895915288316,0.9516883480862042
35,0.0008354196907021105,0.002885232912376523,0.8726130873549274,0.9958946916420724,0.7697131559436527,0.9421076729108198
36,0.001387877739034593,0.00019376308773644269,0.870357368079269,0.9952939714463871,0.745814388341979,0.9380672397825066
37,0.004150992259383202,0.004174919333308935,0.8744349753643572,0.9934580787114528,0.7694896968184413,0.9472759217122593
38,0.0011657810537144542,0.0023444846738129854,0.8742058084668566,0.9963103542169778,0.7695076836130247,0.9473994870859971
39,0.0014317474560812116,0.002833600854501128,0.8665621762956284,0.9913008356030071,0.7716107681320289,0.944831785439385
40,0.0007611794862896204,0.0004700746212620288,0.8799679349402232,0.9969672499357801,0.7660538451747644,0.9505973136011932
