epoch,Train_loss,Validation_loss,Train_f1_score,Train_auroc,Validation_f1_score,Validation_auroc
1,0.007341560907661915,0.005523919593542814,0.5101452748011971,0.932882171746089,0.7008957699875473,0.9792808945296358
2,0.003087820718064904,0.004013117868453264,0.6955966381223356,0.9696284929934244,0.7119669401725263,0.9732170221370589
3,0.002169222803786397,0.0017062099650502205,0.753376728375779,0.9817334273644142,0.6344952759735863,0.9700438796053547
4,0.002408983651548624,0.0017690424574539065,0.7575966486900029,0.9770091440076649,0.7630090570943703,0.9796466105366961
5,0.0010885621886700392,0.00160549720749259,0.7692934592676977,0.983006830512344,0.7054168879279312,0.9717993736964362
6,0.0024854077491909266,0.00027330301236361265,0.802572546477787,0.985667246794136,0.696928845752787,0.9771284337615789
7,0.0008749187109060585,0.001084461691789329,0.8325142538337735,0.9896804865324045,0.7230101690570438,0.9751403460403655
8,0.0011522339191287756,0.002478506648913026,0.8248321687501694,0.9865965853641413,0.7337739496328247,0.9809999036394493
9,0.0015088161453604698,0.0001269253552891314,0.8263418853900981,0.989325203351071,0.6565922679947293,0.9673712275969796
10,0.003062722971662879,0.0002572192170191556,0.8175325314660233,0.9934583761176701,0.7047247870925145,0.9782017331741021
11,0.0012712556635960937,0.0012830905616283417,0.8502627926564333,0.9929971580627542,0.7407894042076052,0.9796852521095059
12,0.0010293427621945739,0.0008948445320129395,0.856960481915627,0.9902822150719164,0.7580265915718243,0.9824758733577298
13,0.0006160815246403217,0.0010474126320332289,0.8703926258431997,0.9937661628833868,0.7864955054563212,0.9823840964973208
14,0.00028977711917832494,0.0007210124749690294,0.8790073376922217,0.9921192220419558,0.7800331280341158,0.9802144865180712
15,0.00029889101278968155,0.00017145700985565782,0.8859381285048813,0.9961577310738182,0.7596780276446242,0.9810446234487075
16,0.0006531351828016341,0.0014246799983084202,0.8899312317818259,0.9960713509516976,0.7977368986943542,0.9817638432118049
17,0.000413738249335438,0.009798500686883926,0.8957506266262131,0.9945991517309685,0.8035009545068893,0.9821882095249556
18,0.00024938632850535214,0.0016160847153514624,0.8976128840830437,0.9959969183340973,0.8106691298126147,0.9812350115689167
19,0.0005842818645760417,0.072666235268116,0.9025178648045893,0.9973168899049513,0.7669575416720359,0.9795900334519181
20,0.0004051181604154408,0.0004208265745546669,0.9116247503698762,0.9969840182724353,0.7670523077699273,0.9774280513676462
21,0.0002516880922485143,0.00017228303477168083,0.9099055655939133,0.9948486688780158,0.7774422651082914,0.9816611540351782
22,0.000323196203680709,2.3189304556581192e-05,0.9072741782222616,0.9973089500788038,0.7706503706774839,0.969466718929748
23,0.0026515868958085775,0.003111341968178749,0.897497021672363,0.9958000117198551,0.5429139068634442,0.9540460432359926
24,0.0005449113668873906,0.0006694646435789764,0.7576081615015394,0.9921411756526696,0.684972386632449,0.9678561331922413
25,0.0012744690757244825,6.89551598043181e-05,0.8332347631874878,0.9949706624636349,0.7405945864558677,0.9765385090626526
26,0.00021512762759812176,0.001061172690242529,0.8863439145954574,0.9970453462355221,0.7746278369855982,0.9762658049670744
27,0.00033792597241699696,0.0019545303657650948,0.8987147144721498,0.9971277522570299,0.7690166255598583,0.9793695833877458
28,0.0005826508277095854,0.00025045647635124624,0.9023435769432904,0.9970878163008994,0.7538045813469907,0.9759617568095155
29,0.0007741897716186941,0.0008568503544665873,0.9051165860774233,0.9971630619509343,0.7516771739757477,0.9781696010124705
30,0.0009042193996720016,0.001597362570464611,0.9113704721628056,0.9973647116182575,0.7468317162436946,0.9769799272711808
31,0.0009550306713208556,0.0005546201136894524,0.9141455702732324,0.9953570469807673,0.7696749710346638,0.9783975196989885
32,0.0006355641526170075,4.1246446926379576e-05,0.9246131722040305,0.997394991805535,0.7731797255866625,0.9768958505220915
33,0.0006182987708598375,0.0008066553855314851,0.9281779608654759,0.9974045642944135,0.792334252095095,0.9789554692816756
34,6.415392272174358e-05,1.7488620869698934e-05,0.9203684399579732,0.9943994696104816,0.7810683558760673,0.9756950027758635
35,0.00040048520895652473,0.0004394589050207287,0.9241968579558234,0.9973969345949553,0.7794797435139228,0.9782377884738136
36,8.641707972856238e-05,0.0030775368213653564,0.935355023425655,0.9973863165986926,0.7959512906721472,0.9782132156380077
37,0.00016603744006715715,0.00038809000398032367,0.9256804798996822,0.9974083108735969,0.8077541985700026,0.9778588616221587
38,0.00024928044877015054,0.020211419090628624,0.9309296734368726,0.9973973186095295,0.7945745011317104,0.9735082997274638
39,0.0003161549102514982,0.0004925142275169492,0.9352288472404466,0.9974167099852373,0.7705204298451026,0.9640768663930743
40,0.00018219402409158647,0.006939854938536882,0.9273178991896915,0.9974296338186397,0.802292350631832,0.9744952177337457
41,0.00015588305541314185,3.89579072361812e-05,0.9319281542560408,0.9974299960442415,0.7557046047995151,0.9665220966060913
42,0.00029077118961140513,0.03508775681257248,0.93585624814697,0.9974252737014321,0.7883958910586419,0.9687717091630771
43,0.0001577272778376937,4.075960532645695e-05,0.9344023678560057,0.9970250724334196,0.7766665688240502,0.9757238862045234
44,0.0002724309451878071,0.0054506296291947365,0.9365191888375844,0.9974322126875246,0.7974277506732143,0.9720879213779505
45,0.00014326319796964526,0.3189903795719147,0.9339810169468539,0.9974299890519983,0.8104856471881089,0.9735301089697947
46,8.40743668959476e-05,0.0031515846494585276,0.9350265334348958,0.9974326484712647,0.7930075444072533,0.9763009703577645
47,0.0002972104703076184,0.00012957611761521548,0.9426166939358477,0.9974374944733527,0.8212513548015514,0.9747241783710986
48,0.00028677310911007226,0.0002463865384925157,0.934479877124273,0.9972195171728785,0.8053415907402122,0.9704950879724287
49,0.0002590364310890436,0.0009938437724485993,0.9468188773079371,0.9974417403876551,0.7978059840915059,0.971620538643156
50,0.00023440143559128046,0.0002833303005900234,0.9425909077725778,0.9974395253512393,0.7927572590840112,0.9666012990967559
