epoch,Train_loss,Validation_loss,Train_f1_score,Train_auroc,Validation_f1_score,Validation_auroc
1,0.009901328012347221,0.0017895990749821067,0.49467708506958546,0.934225303170795,0.44041261027118866,0.9364961735726105
2,0.002603147178888321,0.0029757115989923477,0.6627484349298396,0.9692702906224238,0.6708554070572675,0.9807665688106092
3,0.003886816091835499,0.006761315744370222,0.6983914099285934,0.9705622532136754,0.7226946835163603,0.9768443736524727
4,0.0022181961685419083,0.012929395772516727,0.7219715607420482,0.979440570347668,0.39140536069516096,0.8738896934579933
5,0.0024046150501817465,0.00021737863426096737,0.7387620954980912,0.9815075872268504,0.7425765312582011,0.9733884683896576
6,0.0038234847597777843,0.0732094943523407,0.7833294976110794,0.9897274583391132,0.6853975176616962,0.9731825803375145
7,0.0005493802018463612,0.0002750603307504207,0.8013122674351683,0.9897962579908123,0.6920279157121729,0.9815936855428267
8,0.0006561637273989618,0.0010525716934353113,0.8560512108452378,0.996249026595429,0.7014617906594025,0.9781955653046593
9,0.0004986823769286275,0.0007999498629942536,0.8580165821749449,0.9966544056559967,0.7440574447133647,0.9788533773768866
10,0.000606901478022337,0.00037693988997489214,0.8592454524945841,0.992921495021345,0.745141711534033,0.9786379389153684
11,0.0006114112329669297,0.00035718828439712524,0.8775338668351272,0.9969877000055621,0.7578351464927603,0.976158886108482
12,0.00029104689019732177,0.0037546325474977493,0.8824159922916067,0.9971337118676871,0.7452802447302748,0.9817915187735619
13,0.0003680097288452089,0.0008519967668689787,0.8921770508382431,0.9972467782997192,0.7753630873692621,0.9794415913578267
14,0.0008218594593927264,0.001751123694702983,0.8819835065181291,0.9964496982894793,0.7343726386383004,0.9745461856616725
15,0.0003437252889852971,0.000659853161778301,0.8892558262291218,0.9962320382698752,0.7095992339169146,0.9750274380696844
16,0.0008142159203998744,0.000285621004877612,0.8798211315231842,0.9972873022961308,0.7786366210617849,0.980872979313423
17,0.0005879841628484428,0.0012039283756166697,0.9044956903479945,0.997314836590938,0.7695258999188105,0.9753620687749506
18,0.0005620630690827966,0.00047775980783626437,0.9022970950344559,0.9969096138906753,0.7472902852908163,0.9705162055449615
19,0.002631586045026779,0.00032356008887290955,0.7761298271946765,0.9922085483332331,0.7412678186905847,0.9766843999054037
20,0.00048316241009160876,0.0005404824041761458,0.7694091059684113,0.9913292995006248,0.6545824155768615,0.962681415707472
21,0.00039075754466466606,0.01067142840474844,0.8443169193126719,0.9940619028591144,0.7571757590377028,0.9819841126758265
22,0.0007495683967135847,0.0025445097126066685,0.8809692823297505,0.9967680491729445,0.7584537479431127,0.977992344867275
23,0.00015525655180681497,2.577115265012253e-05,0.8951918054077794,0.9969224062591285,0.7358858794288833,0.9563658159394017
24,0.0004030828713439405,0.0012602161150425673,0.9023255889543801,0.9973092265109784,0.7833158707196953,0.9783380597706736
25,0.0007245634915307164,0.0002834632759913802,0.9044841290176358,0.997341667329092,0.7658207380194507,0.974554247125812
26,0.0001726190239423886,0.021045800298452377,0.9080607596274506,0.9972658183568939,0.7651370275788717,0.9759995651638395
27,0.0011624976759776473,0.0013431187253445387,0.9229210903561277,0.9972143266859875,0.7667202673842212,0.9736768784608291
28,0.000537976564373821,0.0016350412042811513,0.9139376363972506,0.9973632063740514,0.787359154463428,0.9716778400149043
29,0.0003587022074498236,0.0022555519826710224,0.914863324933876,0.9973454058285541,0.7727555407357005,0.9708344621913301
30,0.000559087609872222,0.0018573948182165623,0.9217884274347034,0.9974018893517267,0.7515922784955787,0.9689883151740417
31,0.00038963952101767063,0.0017205990152433515,0.9229451283548303,0.9949256061823116,0.7457488514098142,0.9730002302587463
32,0.0002646089706104249,0.0005017461371608078,0.9218757495901322,0.9973820567483548,0.7774189141492979,0.9728059278623298
33,0.0002127660409314558,0.024601686745882034,0.930039770304762,0.9974020662387779,0.7672035558413648,0.9762812013323559
34,0.0006141560152173042,0.25091105699539185,0.9234129282077324,0.9974162217090073,0.7541101689219509,0.9738448025849422
35,0.0002556085819378495,0.00222259690053761,0.9185852537730521,0.9949383847865594,0.7552206589647708,0.9765350970116683
36,0.00016908069665078074,0.004691592417657375,0.9270073292926754,0.9974093188284628,0.7449976480888104,0.9711711248567153
37,0.0003559328615665436,0.01297371182590723,0.9285582783195048,0.9974190080859914,0.7718388855477037,0.969703646416012
38,5.961377974017523e-05,0.003240654245018959,0.9328893986828989,0.997414510664962,0.7832506370534124,0.9683539830818199
39,0.00012005151802441105,0.0005434452905319631,0.9273620742418686,0.9974088688030021,0.7589984922815993,0.9685951275480373
40,0.00017374982417095453,0.005130007863044739,0.9370480698803751,0.997428550647309,0.7865489123194014,0.9760584186944228
41,3.370966805960052e-05,0.0007225212757475674,0.9346141362791486,0.9974300690867938,0.7872433661423467,0.97161810899415
42,0.00034757054527290165,0.004212457221001387,0.9311183647984852,0.9974319787923543,0.7677281158995451,0.9638629518083174
43,0.0007479588384740055,0.013962236233055592,0.9408298732892917,0.9974352839234656,0.7800031932147746,0.973180245097291
44,0.00029641634318977594,4.7516925405943766e-05,0.9436461408700965,0.9974375261600847,0.77444147464128,0.9717326693826259
45,0.00013857014710083604,4.6929151721997187e-05,0.93426437040947,0.9974387117629164,0.7405313727596415,0.9633344891971185
46,0.00018170237308368087,0.000340509315719828,0.9390026341188992,0.9974313508642277,0.7822397321432681,0.9714507563579857
47,0.00017838618077803403,4.2216535803163424e-05,0.9318876446836687,0.9974222862271068,0.7711020195665256,0.9635689185419358
48,0.00033250186243094504,0.00018759748490992934,0.9363365114645141,0.9974375601647395,0.7806213614813732,0.9737837178660352
49,0.00038383161881938577,0.0006471024826169014,0.9331298569491141,0.9974264317557869,0.7789346197374143,0.9712139685922717
