epoch,Train_loss,Validation_loss,Train_f1_score,Train_auroc,Validation_f1_score,Validation_auroc
1,0.004310943186283112,0.004238645546138287,0.0002142680466082959,0.8408030940328839,0.0,0.8836404358843052
2,0.0027176900766789913,0.005308968015015125,0.0,0.9554185662795851,0.0,0.8408519960454441
3,0.004991656634956598,0.18243320286273956,0.0036749331046438097,0.9560159990920939,0.0,0.8025867899340184
4,0.005670342594385147,0.01180663425475359,0.03799078876572222,0.9559977478914792,0.0,0.9360249764326692
5,0.0046012792736291885,0.0011729407124221325,0.07613107931695831,0.9654147725285637,0.01331400100179796,0.9127619082539024
6,0.004317683167755604,0.006588898133486509,0.13522607358397226,0.969745326591898,0.0,0.9396088931170855
7,0.004255088046193123,0.0014856825582683086,0.13334259753199004,0.9745533413914018,0.13041277892003936,0.9645800492819933
8,0.006983194500207901,0.0012546316720545292,0.1854234946173255,0.9658009679154225,0.0,0.9327645237032443
9,0.004240341484546661,0.0014585501048713923,0.12565200316974645,0.9617882072416801,0.2796103033499501,0.9602061986504719
10,0.004332134034484625,0.0059176296927034855,0.19022187837732207,0.9705200883066682,0.030462808427459097,0.9595945932753029
11,0.008432610891759396,0.0018448891350999475,0.227291004342007,0.9751051479824578,0.09804660369343314,0.9610163098623704
12,0.0048614139668643475,0.0015294795157387853,0.28584530829959104,0.9748043900734249,0.2573497982676905,0.9591589833596598
13,0.0028873367700725794,0.003711246419698,0.2935019192691879,0.9777728727559064,0.23556364687050993,0.9516629745021629
14,0.008514207787811756,0.0013325512409210205,0.2672728492202571,0.9776611392907261,0.4121285123338687,0.9625890483933861
15,0.0009612589492462575,0.0020048499573022127,0.3518835834152365,0.9816665783594525,0.3708954728998877,0.9734987307528602
16,0.002238625194877386,0.0017862142994999886,0.3663545539873717,0.9810469453607618,0.31464585514840465,0.9532351785348653
17,0.008521675132215023,0.057073745876550674,0.21062787826360446,0.9665651507409333,0.06371446181497352,0.9444535701847812
18,0.0035667065531015396,0.0025514429435133934,0.16456800760963688,0.9575192739081937,0.22427950204753533,0.9536779909751624
19,0.0032589356414973736,0.00030895130475983024,0.2893921972047747,0.9731699784268113,0.4075121200868097,0.9603534007461222
20,0.0029074442572891712,0.001865579281002283,0.29390075561252055,0.9774300866297357,0.2547733253048042,0.965790426996927
21,0.0050688236951828,0.00614660931751132,0.3209637686985933,0.9783979069944815,0.2639455533540066,0.9670140793485357
22,0.0014669290976598859,0.0025524941738694906,0.3373923099333511,0.9755530820091047,0.2838318604094498,0.963124716527599
23,0.0018684546230360866,0.016779661178588867,0.36693503576888115,0.982173338409464,0.507855520322728,0.9669010202740072
24,0.0019836043938994408,0.0022699397522956133,0.3947858484453318,0.9806482222207455,0.09471487972684108,0.956412298595049
25,0.0019231035839766264,0.001486626686528325,0.33543561951639744,0.9755735061929174,0.25276809264354666,0.9583373531974201
26,0.003744879737496376,0.001214856980368495,0.34577320196966,0.9759079267990238,0.4025495770350633,0.9609008609178176
27,0.004665801301598549,0.004902850836515427,0.4347958304091591,0.9849819522862439,0.3262966469033805,0.96622418755464
28,0.002136521739885211,0.0030310277361422777,0.4724808802503463,0.9837698103761586,0.445656558941223,0.9691544784915771
29,0.003530709771439433,0.005047147627919912,0.25194711219837124,0.9676686405603931,0.39019973898234056,0.9637215138904035
30,0.0028342953883111477,0.0057669407688081264,0.37418060976708106,0.979905799701791,0.06981982031512673,0.9516745948669516
31,0.002371150301769376,0.01045567262917757,0.3845003219012397,0.980409897843959,0.4575228102872926,0.963621617167009
32,0.00929791945964098,0.0007989673758856952,0.4298660849868435,0.982313782117146,0.29582045217190195,0.9533510503155856
33,0.002144105266779661,0.010945535264909267,0.4371335270439842,0.9854884143155451,0.3622502255903004,0.968740655897856
