epoch,Train_loss,Validation_loss,Train_f1_score,Train_auroc,Validation_f1_score,Validation_auroc
1,0.0037096883170306683,0.0005361493676900864,8.229028967463303e-06,0.912112415924683,0.0,0.9475716881504817
2,0.013819923624396324,0.005297783296555281,0.001642922571427678,0.9588169845305963,0.0,0.9125185727912579
3,0.0058614532463252544,0.0035351840779185295,0.0,0.9529724663132084,0.0,0.9659138283039767
4,0.012308906763792038,0.0007380101014859974,0.0,0.9634413272005623,0.0,0.9531207507904014
5,0.006020298693329096,0.009901386685669422,0.0,0.9655457434823758,0.0,0.9624346511700633
6,0.00406476017087698,0.0023328308016061783,0.0,0.9645155571732117,0.0,0.9401333067600839
7,0.0010858665918931365,0.0015762385446578264,0.0,0.9672860710700477,0.0,0.9512999411021997
8,0.00946091953665018,0.002683573169633746,0.0029224471559179165,0.9684736496012264,0.0,0.9147750244923917
9,0.006895710714161396,0.06984832882881165,0.005339126083814796,0.9696833460394505,0.0,0.9586366840274181
10,0.0033202683553099632,0.0007444096263498068,0.015991703096021465,0.9704050327134619,0.0,0.9636403085337487
11,0.03758249431848526,0.02332901395857334,0.013598456980104224,0.8383237000517187,0.13577891844440662,0.8701233974239109
12,0.2683987021446228,0.40857088565826416,0.012801498935356414,0.8537664591514035,0.0,0.8133761022508981
13,0.012698524631559849,0.010799846611917019,0.013394915523569485,0.8505835817108357,0.0643143925764711,0.8952260064188874
14,0.000776277796830982,0.0063314009457826614,0.12823506970807774,0.9053247033300735,0.0018447631160329397,0.943214734080187
15,0.0035431624855846167,0.007980984635651112,0.1556883227551004,0.9458476463768319,0.3287574544057603,0.9384249766280568
16,0.007725907955318689,0.02202709950506687,0.16371218564218684,0.9515439451277786,0.006911113119145208,0.9417686676444145
17,0.007252108305692673,0.0026959360111504793,0.16601810372921164,0.9575588164320924,0.08947382186352935,0.9358952703343802
18,0.01528213731944561,0.004769165068864822,0.1899993717728342,0.9631441709117403,0.3545146739514708,0.9471972177798875
19,0.008082695305347443,0.007237105630338192,0.20669764538462435,0.9672592798216951,0.3747994197649503,0.9525871778282561
20,0.0030522318556904793,0.001401184475980699,0.22874883358144882,0.9657084503678057,0.048934190692276024,0.9590094114595644
21,0.0004533214960247278,0.0015730030136182904,0.22307637883203105,0.9636206702526906,0.0,0.9612402103328893
22,0.00715364795178175,0.004577754531055689,0.24307946169605585,0.9692087680976013,0.45997800121793075,0.951301507619472
23,0.005436547566205263,0.02299315854907036,0.2664085336655329,0.9660336314529049,0.4871734757305779,0.9437698593365463
24,0.028496624901890755,0.012016523629426956,0.24083085852657754,0.9710576151093165,0.4672394034666091,0.9455281871727398
25,0.004591633565723896,0.0014991326024755836,0.2699758686454542,0.9688044788529051,0.46033845897817005,0.9605972962652077
26,0.001897823647595942,0.0013362073805183172,0.30137713361241936,0.9705406428347781,0.2584369428622057,0.9470023990356903
27,0.0007950252620503306,0.00272372062318027,0.28188562188324373,0.975547025732748,0.44394741822689804,0.9604426296647972
28,0.003487132489681244,0.0009675807086750865,0.32019983496065024,0.9724778185873155,0.30705717500267987,0.963034911117886
29,0.0016347833443433046,0.001004404271952808,0.2829185721920321,0.9731450774362285,0.27715868577560937,0.961756251096466
30,0.0028720723930746317,0.001315413392148912,0.3232448965038251,0.9721445644363097,0.14956339867697613,0.9627794976242563
31,0.0023160965647548437,0.009320470504462719,0.34441647894646404,0.9724804525839323,0.46882556256954705,0.9517863411220255
32,0.0009778953390195966,0.002122045960277319,0.330626413094222,0.9747642089659009,0.005748902955947246,0.9642691894662735
33,0.0018685635877773166,0.005011191591620445,0.34912895107291425,0.9743551961691251,0.22048648410576657,0.9521879228227953
34,0.002840403700247407,0.0012704684631899,0.34685010719205,0.9789026327183675,0.08770634878523897,0.9554852321801381
35,0.0036557766143232584,0.0037862604949623346,0.34423074538357773,0.9760576356732297,0.5502186894576736,0.9561371915615112
36,0.006093878764659166,0.008439566940069199,0.38958430011372736,0.9775437302364051,0.21550541351004474,0.9618064669654061
37,0.0031356140971183777,0.007613411173224449,0.3473857178582158,0.9783474522786151,0.07417564715330534,0.8771523207830314
38,0.005921292584389448,0.010961831547319889,0.3899319741324619,0.9781427655529227,0.03147599646624928,0.9559614882043873
39,0.0012216578470543027,0.001932071871124208,0.3818142050476563,0.9787449798146702,0.3173232570064575,0.9651724589501686
40,0.012463418766856194,0.01207764819264412,0.3839085240308589,0.9772224276952852,0.28297745861135154,0.9605808507466856
41,0.0008851590100675821,0.001513628987595439,0.3929444313190218,0.9719240585321909,0.014336409750883764,0.9519743035486574
42,0.014976797625422478,0.005135912448167801,0.36908189415706,0.9758123476141716,0.4550133795411234,0.959405228977256
43,0.003270102897658944,0.0019508965779095888,0.39412435135338736,0.9775867984207073,0.4520750796600741,0.9505779160250075
44,0.0026288707740604877,0.0015380848199129105,0.40945150176570866,0.9774657212176643,0.34818619047291194,0.9472147492034043
45,0.00438082218170166,0.007214264944195747,0.4023494855383256,0.9780072652633156,0.46355410782921075,0.947213833249938
46,0.011073137633502483,0.0005631177336908877,0.4033716877910167,0.9757237131996105,0.30543798275527734,0.9492107891987598
47,0.0036546739283949137,0.0017735926667228341,0.4009734155088206,0.9812786543762543,0.29436419550775644,0.9608158160479762
48,0.004620600491762161,0.0008398606441915035,0.434753024395537,0.9744123708559513,0.5157528015051068,0.9595746799828035
49,0.010627376846969128,0.009082852862775326,0.36944663474024486,0.9746920068879066,0.06526551011724087,0.9554733847550865
50,0.0006672401214018464,0.0029124184511601925,0.3977743352689743,0.9735818049661654,0.296173451452997,0.960033313497762
