epoch,Train_loss,Validation_loss,Train_f1_score,Train_auroc,Validation_f1_score,Validation_auroc
1,0.0033042957074940205,0.0009690047590993345,0.0004015364071327998,0.821054858104273,0.0,0.8382976098044033
2,0.01447900291532278,0.15182161331176758,0.00026616830898176466,0.9327190606134755,0.0,0.8848286845955847
3,0.008246376179158688,0.004996262490749359,0.019252230687682465,0.9610701621775114,0.0,0.9581260984309313
4,0.00949522852897644,0.0009352946653962135,0.04708819822479243,0.9627559152934884,0.03138798823041647,0.9599175708208293
5,0.004805492702871561,0.013692012056708336,0.13591262027064513,0.9682531121529455,0.023275328849864853,0.9107731566554815
6,0.0034215545747429132,0.0024229141417890787,0.1345519598584841,0.9687682664132348,0.22835328027936266,0.9181571907159085
7,0.001972996862605214,0.0017607923364266753,0.2133466499500292,0.9696947804308217,0.18035872682213866,0.9535918240375657
8,0.009144483134150505,0.0033309455029666424,0.12992131872137738,0.965280938185734,0.008540726726146808,0.9362557814507475
9,0.0053451573476195335,0.08359503746032715,0.24093267698547144,0.9753725872477866,0.27487210583547717,0.9401177796894854
10,0.0028736195527017117,0.0006879870779812336,0.28401908644333784,0.9744802719666742,0.3273238490188207,0.9564358830745935
11,0.010588536970317364,0.004404713399708271,0.28256469347523017,0.9741260935518141,0.45767684388840807,0.9599208825288753
12,0.001683362410403788,0.0010404930217191577,0.2903818391679388,0.9756599076513051,0.455904755250574,0.9649584257871296
13,0.0014648315263912082,0.0009785841684788465,0.3519816098190074,0.9784405312988215,0.23990349533510444,0.9548031357761965
14,0.001295275753363967,0.002443315926939249,0.3829962480623391,0.9796399432106201,0.046235898318819496,0.9636132242581449
15,0.0027964343316853046,0.003389590186998248,0.36250936576170056,0.9770020821833338,0.37206214668683385,0.9528005698230145
16,0.0025036544539034367,0.014530916698276997,0.321188218741939,0.9724212006114211,0.3324194175286767,0.9530529536629452
17,0.003919361159205437,0.0012817239621654153,0.33427138343371066,0.977929980029002,0.04668036698281157,0.9542803092470689
18,0.0072492933832108974,0.0027987491339445114,0.40230932376552875,0.9801914102853831,0.31715790949623157,0.9594553946943314
19,0.0015408125473186374,0.0065353987738490105,0.3799366997212996,0.982515825050662,0.2273043905988734,0.9177282915222738
20,0.002069717738777399,0.00020077671797480434,0.45960491223020605,0.9815182760386004,0.2198271918050392,0.9606191630234879
21,0.0009534581913612783,0.00798692088574171,0.4285430742143444,0.9793588481840907,0.45623419800492876,0.9658462542406748
22,0.004654220305383205,0.009112709201872349,0.45248490394067076,0.9854689019618766,0.5208603152951112,0.94290546196755
23,0.003953384235501289,7.142945105442777e-05,0.4850562495713039,0.982684045074965,0.3855209045086727,0.9631291205269423
24,0.006574894767254591,0.002998896175995469,0.5373159425793965,0.9857380724294054,0.4280051020040927,0.9641315807330748
25,0.0026107507292181253,0.0006689530564472079,0.5296049368769414,0.986900678926325,0.46639260500921975,0.9631884355378081
26,0.0022788215428590775,0.0011733622523024678,0.528740463758635,0.9863182250804801,0.3342329995335213,0.9654443978110995
27,0.0013419354800134897,0.0003316798247396946,0.5643251721032397,0.988130835599456,0.36481710594022715,0.96171620739976
28,0.0016187315341085196,0.0006263277609832585,0.5255521973304745,0.9861399254229783,0.4901077961665823,0.9706847327761967
29,0.0007883984944783151,0.00088413868797943,0.5240274746066522,0.9883616273951962,0.5036994948102392,0.9734592867331231
30,0.001542130601592362,0.000695963331963867,0.5302949587436789,0.9889975736048624,0.5714033051736275,0.9752263182310137
31,0.00034345625317655504,0.0010796287097036839,0.5902792003196655,0.9859190177450353,0.44562390938804575,0.9692198256444943
32,0.0004472658038139343,0.0007247748435474932,0.6480631265375375,0.9916190956499495,0.5447819873366507,0.974297510440611
33,0.0011926416773349047,0.0029116563964635134,0.6290312852718639,0.9898548808045355,0.3741320425524464,0.963753430088301
34,0.001956950407475233,0.0004288793134037405,0.6468303225759795,0.9922808000475938,0.369892112072683,0.9670417444810465
35,0.0011262751650065184,0.0007308154599741101,0.6434457603305856,0.9924595406433133,0.5471910097619825,0.9713459660271601
36,0.0022306444589048624,0.010308763012290001,0.653400455765063,0.9918766723699072,0.461407663804016,0.9679451800869316
37,0.001113473903387785,0.0030701225623488426,0.6341348494919345,0.9924620121294551,0.3526629853922177,0.9629350445870872
38,0.0016331163933500648,0.003743064822629094,0.6569391467456028,0.992247631391928,0.27763455132530573,0.9712343091013459
39,0.0002732076100073755,0.0018372948979958892,0.6846315751528189,0.9927816563169293,0.44832268518230206,0.9761739647677863
40,0.002955811331048608,0.009429294615983963,0.6873521477683521,0.9938315336117212,0.5828464572473385,0.9745984699209859
41,0.00023843219969421625,0.0014019680675119162,0.6835564756602729,0.9920917942505068,0.5528112722097336,0.9729631238949961
42,0.0015259255887940526,0.0034474250860512257,0.7002848460662471,0.993093076032602,0.5476852799273726,0.9722286412823102
43,0.0017824681708589196,0.001197146251797676,0.7316434770449458,0.9938292468928549,0.5685348363919304,0.9760202651866385
44,0.0015086138155311346,0.0014042170951142907,0.5324303684590648,0.9852570039561406,0.3725085739529277,0.9598128779263316
45,0.0017876160563901067,0.005728297401219606,0.6994766444006333,0.9923430762259678,0.569185431042935,0.9715799217784049
46,0.003674851031973958,0.0003468911745585501,0.7036119910399194,0.9926325138644381,0.4862477455799487,0.9467207521565814
47,0.0013587368885055184,0.0006862305453978479,0.706193951515492,0.994726156466591,0.5519025206540608,0.9763741294763112
48,0.0022429588716477156,0.0006226958357729018,0.7342152915756139,0.9936070079797307,0.5250836071293079,0.9700000174474197
49,0.0018690306460484862,0.001375384395942092,0.7481093100560432,0.995109282140951,0.6098419736177643,0.9726765631661252
50,0.00024134587147273123,0.0006905531045049429,0.7657532322935198,0.9925488437849073,0.6468863195439734,0.9795915472240609
